book,chunk,text
Ro,108,σῶμα ὑμεῖς θυσία ζῶ ἅγιος ⸂εὐάρεστος ὁ θεῷ⸃ ὁ λογικός λατρεία ὑμεῖς · καί μή ⸀συσχηματίζομαι ὁ αἰών οὗτος ἀλλά ⸀μεταμορφόω ὁ ἀνακαίνωσις ὁ ⸀νόος εἰς ὁ δοκιμάζω ὑμεῖς τὶς ὁ θέλημα ὁ θεός ὁ ἀγαθός καί εὐάρεστος καί τέλειος λέγω γάρ διά ὁ χάρις ὁ δίδωμι ἐγώ πᾶς ὁ
Ro,109,εἰμί ἐν σύ μή ὑπερφρονέω παρά ὅς δεῖ φρονέω ἀλλά φρονέω εἰς ὁ σωφρονέω ἕκαστος ὡς ὁ θεός μερίζω μέτρον πίστις καθά γάρ ἐν εἷς σῶμα ⸂πολύς μέλη⸃ ἔχω ὁ δέ μέλος πᾶς οὐ ὁ αὐτός ἔχω πρᾶξις οὕτω(ς) ὁ πολύς εἷς σῶμα εἰμί ἐν χριστός ⸀τὸ δέ κατά εἷς
Ro,110,ἀλλήλων μέλος ἔχω δέ χάρισμα κατά ὁ χάρις ὁ δίδωμι ἐγώ διάφορος εἴτε προφητεία κατά ὁ ἀναλογία ὁ πίστις εἴτε διακονία ἐν ὁ διακονία εἴτε ὁ διδάσκω ἐν ὁ διδασκαλία εἴτε ὁ παρακαλέω ἐν ὁ παράκλησις ὁ μεταδίδωμι ἐν ἁπλότης ὁ προΐστημι ἐν σπουδή ὁ ἐλεέω ἐν ἱλαρότης ὁ ἀγάπη
Ro,111,ἀνυπόκριτος ἀποστυγέω ὁ πονηρός κολλάω ὁ ἀγαθός · ὁ φιλαδελφία εἰς ἀλλήλων φιλόστοργος ὁ τιμή ἀλλήλων προηγέομαι ὁ σπουδή μή ὀκνηρός ὁ πνεῦμα ζέω ὁ κύριος δουλεύω ὁ ἐλπίς χαίρω ὁ θλῖψις ὑπομένω ὁ προσευχή προσκαρτερέω ὁ χρεία ὁ ἅγιος κοινωνέω ὁ φιλοξενία διώκω εὐλογέω ὁ ⸀διώκω εὐλογέω καί μή
Ro,112,καταράομαι χαίρω μετά ⸀χαίρω κλαίω μετά κλαίω ὁ αὐτός εἰς ἀλλήλων φρονέω μή ὁ ὑψηλός φρονέω ἀλλά ὁ ταπεινός συναπάγω μή γίγνομαι φρόνιμος παρά ἑαυτοῦ μηδείς κακός ἀντί κακός ἀποδίδωμι · προνοέω καλός ἐνώπιον πᾶς ἄνθρωπος · εἰ δυνατός ὁ ἐκ ὑμεῖς μετά πᾶς ἄνθρωπος εἰρηνεύω · μή ἑαυτοῦ ἐκδικέω
Ro,113,ἀγαπητός ἀλλά δίδωμι τόπος ὁ ὀργή γράφω γάρ · ἐγώ ἐκδίκησις ἐγώ ἀνταποδίδωμι λέγω κύριος ⸂ἀλλά ἐὰν⸃ πεινάω ὁ ἐχθρός σύ ψωμίζω αὐτός · ἐάν διψάω ποτίζω αὐτός · οὗτος γάρ ποιέω ἄνθραξ πῦρ σωρεύω ἐπί ὁ κεφαλή αὐτός μή νικάω ὑπό ὁ κακός ἀλλά νικάω ἐν ὁ ἀγαθός ὁ
Ro,114,κακός πᾶς ψυχή ἐξουσία ὑπερέχω ὑποτάσσω οὐ γάρ εἰμί ἐξουσία εἰ μή ὑπό θεός ὁ δέ ⸀οὖσαι ⸀ὑπό θεός τάσσω εἰμί ὥστε ὁ ἀντιτάσσω ὁ ἐξουσία ὁ ὁ θεός διαταγή ἀνθίστημι ὁ δέ ἀνθίστημι ἑαυτοῦ κρίμα λαμβάνω ὁ γάρ ἄρχων οὐ εἰμί φόβος ⸂τῷ ἀγαθός ἔργῳ⸃ ἀλλά ⸂τῷ κακῷ⸃. ἐθέλω
Ro,115,δέ μή φοβέω ὁ ἐξουσία ὁ ἀγαθός ποιέω καί ἔχω ἔπαινος ἐκ αὐτός · θεός γάρ διάκονος εἰμί σύ εἰς ὁ ἀγαθός ἐάν δέ ὁ κακός ποιέω φοβέω · οὐ γάρ εἰκῇ ὁ μάχαιρα φορέω · θεός γάρ διάκονος εἰμί ἔκδικος εἰς ὀργή ὁ ὁ κακός πράσσω διό ἀνάγκη ὑποτάσσω
Ro,116,οὐ μόνος διά ὁ ὀργή ἀλλά καί διά ὁ συνείδησις διά οὗτος γάρ καί φόρος τελέω λειτουργός γάρ θεός εἰμί εἰς αὐτός οὗτος προσκαρτερέω ⸀ἀποδίδωμι πᾶς ὁ ὀφειλή ὁ ὁ φόρος ὁ φόρος ὁ ὁ τέλος ὁ τέλος ὁ ὁ φόβος ὁ φόβος ὁ ὁ τιμή ὁ τιμή μηδείς μηδείς
Ro,117,ὀφείλω εἰ μή ὁ ⸂ἀλλήλων ἀγαπᾶν⸃ · ὁ γάρ ἀγαπάω ὁ ἕτερος νόμος πληρόω ὁ γάρ · οὐ μοιχεύω οὐ φονεύω οὐ κλέπτω οὐ ἐπιθυμέω καί εἰ τις ἕτερος ἐντολή ἐν ⸂τῷ λόγος τούτῳ⸃ ἀνακεφαλαιόω ⸂ἐν τῷ⸃ · ἀγαπάω ὁ πλησίον σύ ὡς σεαυτοῦ ὁ ἀγάπη ὁ πλησίον κακός οὐ
Ro,118,ἐργάζομαι · πλήρωμα οὖν νόμος ὁ ἀγάπη καί οὗτος οἶδα ὁ καιρός ὅτι ὥρα ⸂ἤδη ὑμᾶς⸃ ἐκ ὕπνος ἐγείρω νῦν γάρ ἐγγύς ἐγώ ὁ σωτηρία ἤ ὅτε πιστεύω ὁ νύξ προκόπτω ὁ δέ ἡμέρα ἐγγίζω ⸀ἀποβάλλω οὖν ὁ ἔργον ὁ σκότος ⸂ἐνδύω δὲ⸃ ὁ ὅπλον ὁ φῶς ὡς ἐν ἡμέρα
Ro,119,εὐσχήμων περιπατέω μή κῶμος καί μέθη μή κοίτη καί ἀσέλγεια μή ἔρις καί ζῆλος ἀλλά ἐνδύω ὁ κύριος ἰησοῦς χριστός καί ὁ σάρξ πρόνοια μή ποιέω εἰς ἐπιθυμία ὁ δέ ἀσθενέω ὁ πίστις προσλαμβάνω μή εἰς διάκρισις διαλογισμός ὅς μέν πιστεύω ἐσθίω πᾶς ὁ δέ ἀσθενέω λάχανον ἐσθίω ὁ ἐσθίω
Ro,120,ὁ μή ἐσθίω μή ἐξουθενέω ⸂ὁ δὲ⸃ μή ἐσθίω ὁ ἐσθίω μή κρίνω ὁ θεός γάρ αὐτός προσλαμβάνω σύ τις εἰμί ὁ κρίνω ἀλλότριος οἰκέτης ὁ ἴδιος κύριος στήκω ἤ πίπτω · ἵστημι δέ ⸂δυνατέω γὰρ⸃ ὁ ⸀κύριος ἵστημι αὐτός ὅς ⸀μέν κρίνω ἡμέρα παρά ἡμέρα ὅς δέ κρίνω πᾶς
Ro,121,ἡμέρα · ἕκαστος ἐν ὁ ἴδιος νόος πληροφορέω · ὁ φρονέω ὁ ἡμέρα κύριος ⸀φρονέω καί ὁ ἐσθίω κύριος ἐσθίω εὐχαριστέω γάρ ὁ θεός · καί ὁ μή ἐσθίω κύριος οὐ ἐσθίω καί εὐχαριστέω ὁ θεός οὐδείς γάρ ἐγώ ἑαυτοῦ ζῶ καί οὐδείς ἑαυτοῦ ἀποθνῄσκω · ἐάν τε γάρ ζῶ
Ro,122,ὁ κύριος ζῶ ἐάν τε ἀποθνῄσκω ὁ κύριος ἀποθνῄσκω ἐάν τε οὖν ζῶ ἐάν τε ἀποθνῄσκω ὁ κύριος εἰμί εἰς οὗτος γάρ ⸀Χριστός ⸀ἀποθνήσκω καί ζῶ ἵνα καί νεκρός καί ζῶ κυριεύω σύ δέ τίς κρίνω ὁ ἀδελφός σύ ἤ καί σύ τίς ἐξουθενέω ὁ ἀδελφός σύ πᾶς γάρ παρίστημι
Ro,123,ὁ βῆμα ὁ ⸀θεός γράφω γάρ · ζῶ ἐγώ λέγω κύριος ὅτι ἐγώ κάμπτω πᾶς γόνυ καί ⸂πᾶς γλῶσσα ἐξομολογήσεται⸃ ὁ θεός ⸀ἄρα ἕκαστος ἐγώ περί ἑαυτοῦ λόγος ⸀δίδωμι μηκέτι οὖν ἀλλήλων κρίνω · ἀλλά οὗτος κρίνω μᾶλλον ὁ μή τίθημι πρόσκομμα ὁ ἀδελφός ἤ σκάνδαλον οἶδα καί πείθω ἐν
Ro,124,κύριος ἰησοῦς ὅτι οὐδείς κοινός διὰ ⸀ἑαυτοῦ · εἰ μή ὁ λογίζομαι τις κοινός εἰμί ἐκεῖνος κοινός εἰ ⸀γάρ διά βρῶμα ὁ ἀδελφός σύ λυπέω οὐκέτι κατά ἀγάπη περιπατέω μή ὁ βρῶμα σύ ἐκεῖνος ἀπόλλυμι ὑπέρ ὅς χριστός ἀποθνήσκω μή βλασφημέω οὖν ὑμεῖς ὁ ἀγαθός οὐ γάρ εἰμί ὁ βασιλεία
Ro,125,ὁ θεός βρῶσις καί πόσις ἀλλά δικαιοσύνη καί εἰρήνη καί χαρά ἐν πνεῦμα ἅγιος · ὁ γάρ ἐν οὗ⸀τος δουλεύω ὁ χριστός εὐάρεστος ὁ θεός καί δόκιμος ὁ ἄνθρωπος ἆρα οὖν ὁ ὁ εἰρήνη διώκωμεν καί ὁ ὁ οἰκοδομή ὁ εἰς ἀλλήλων μή ἕνεκα βρῶμα καταλύω ὁ ἔργον ὁ θεός
Ro,126,πᾶς μέν καθαρός ἀλλά κακός ὁ ἄνθρωπος ὁ διά πρόσκομμα ἐσθίω καλός ὁ μή ἐσθίω κρέας μηδέ πίνω οἶνος μηδέ ἐν ὅς ὁ ἀδελφός σύ προσκόπτω ⸂ἢ σκανδαλίζω ἤ ἀσθενεῖ⸃ · σύ πίστις ⸀ἣν ἔχω κατά σεαυτοῦ ἔχω ἐνώπιον ὁ θεός μακάριος ὁ μή κρίνω ἑαυτοῦ ἐν ὅς δοκιμάζω ·
Ro,127,ὁ δέ διακρίνω ἐάν ἐσθίω κατακρίνω ὅτι οὐ ἐκ πίστις · πᾶς δέ ὅς οὐ ἐκ πίστις ἁμαρτία ⸀ἐστίν ὀφείλω δέ ἐγώ ὁ δυνατός ὁ ἀσθένημα ὁ ἀδύνατος βαστάζω καί μή ἑαυτοῦ ἀρέσκω ἕκαστος ἡμεῖς ὁ πλησίον ἀρέσκω εἰς ὁ ἀγαθός πρός οἰκοδομή · καί γάρ ὁ χριστός οὐ ἑαυτοῦ
Ro,128,ἀρέσκω · ἀλλά καθώς γράφω · ὁ ὀνειδισμός ὁ ὀνειδίζω σύ ἐπιπίπτω ἐπί ἐγώ ὅσος γάρ προγράφω ⸀εἰς ὁ ἡμέτερος διδασκαλία ⸀ἐγράφη ἵνα διά ὁ ὑπομονή καί διά ὁ παράκλησις ὁ γραφή ὁ ἐλπίς ἔχω ὁ δέ θεός ὁ ὑπομονή καί ὁ παράκλησις δίδωμι σύ ὁ αὐτός φρονέω ἐν ἀλλήλων
Ro,129,κατά ⸂Χριστὸς Ἰησοῦν⸃ς ἵνα ὁμοθυμαδόν ἐν εἷς στόμα δοξάζω ὁ θεός καί πατήρ ὁ κύριος ἡμεῖς ἰησοῦς χριστός διό προσλαμβάνω ἀλλήλων καθώς καί ὁ χριστός προσλαμβάνω ⸀ὑμεῖς εἰς δόξα ⸀τοῦ θεός λέγω ⸀γάρ ⸀Χριστός διάκονος ⸀γεγενῆσθαι περιτομή ὑπέρ ἀλήθεια θεός εἰς ὁ βεβαιόω ὁ ἐπαγγελία ὁ πατήρ ὁ δέ ἔθνος
Ro,130,ὑπέρ ἔλεος δοξάζω ὁ θεός · καθώς γράφω · διά οὗτος ἐξομολογέω σύ ἐν ἔθνος καί ὁ ὄνομα σύ ψάλλω καί πάλιν λέγω · εὐφραίνω ἔθνος μετά ὁ λαός αὐτός καί πάλιν · αἰνέω ⸂πᾶς ὁ ἔθνος ὁ κύριον⸃ καί ⸀ἐπαινέω αὐτός πᾶς ὁ λαός καί πάλιν ἠσαΐας λέγω ·
Ro,131,εἰμί ὁ ῥίζα ὁ ἰεσσαί καί ὁ ἀνίστημι ἄρχω ἔθνος · ἐπί αὐτός ἔθνος ἐλπίζω ὁ δέ θεός ὁ ἐλπίς πληρόω ὑμεῖς πᾶς χαρά καί εἰρήνη ἐν ὁ πιστεύω εἰς ὁ περισσεύω ὑμεῖς ἐν ὁ ἐλπίς ἐν δύναμις πνεῦμα ἅγιος πείθω δέ ἀδελφός ἐγώ καί αὐτός ἐγώ περί ὑμεῖς ὅτι
Ro,132,καί αὐτός μεστός εἰμί ἀγαθωσύνη πληρόω ⸀πᾶς γνῶσις δύναμαι καί ⸀ἀλλήλων νουθετέω ⸀τολμηρός δέ γράφω ⸀ὑμεῖς ἀπό μέρος ὡς ἐπαναμιμνῄσκω ὑμεῖς διά ὁ χάρις ὁ δίδωμι ἐγώ ⸀ὑπό ὁ θεός εἰς ὁ εἰμί ἐγώ λειτουργός ⸂Χριστός Ἰησοῦ⸃ς εἰς ὁ ἔθνος ἱερουργέω ὁ εὐαγγέλιον ὁ θεός ἵνα γίγνομαι ὁ προσφορά ὁ
Ro,133,ἔθνος εὐπρόσδεκτος ἁγιάζω ἐν πνεῦμα ἅγιος ἔχω οὖν ⸀τὴν καύχησις ἐν χριστός ἰησοῦς ὁ πρός ὁ θεός · οὐ γάρ τολμάω ⸂τι λαλεῖν⸃ ὅς οὐ κατεργάζομαι χριστός διὰ ἐγώ εἰς ὑπακοή ἔθνος λόγος καί ἔργον ἐν δύναμις σημεῖον καί τέρας ἐν δύναμις ⸀πνεῦμα · ὥστε ἐγώ ἀπό Ἰεροσόλυμα καί κύκλῳ
Ro,134,μέχρι ὁ ἰλλυρικόν πληρόω ὁ εὐαγγέλιον ὁ χριστός οὕτω(ς) δέ ⸀φιλοτιμέομαι εὐαγγελίζω οὐ ὅπου ὀνομάζω χριστός ἵνα μή ἐπί ἀλλότριος θεμέλιος οἰκοδομέω ἀλλά καθώς γράφω · ⸂Οἷς οὐ ἀναγγέλλω περί αὐτός ὄψονται⸃ καί ὁ οὐ ἀκούω συνίημι διό καί ἐγκόπτω ὁ πολύς ὁ ἔρχομαι πρός σύ · νυνί δέ μηκέτι
Ro,135,τόπος ἔχω ἐν ὁ κλίμα οὗτος ἐπιποθία δέ ἔχω ὁ ἔρχομαι πρός σύ ἀπό ⸀ἱκανός ἔτος ὡς ⸀ἂν πορεύομαι εἰς ὁ ⸀Σπανία ἐλπίζω γάρ διαπορεύομαι θεάομαι ὑμεῖς καί ὑπό ὑμεῖς προπέμπω ἐκεῖ ἐάν ὑμεῖς πρῶτος ἀπό μέρος ἐμπίμπλημι — νυνί δέ πορεύομαι εἰς Ἰεροσόλυμα διακονέω ὁ ἅγιος εὐδόκησαν γάρ μακεδονία
Ro,136,καί ἀχαΐα κοινωνία τις ποιέω εἰς ὁ πτωχός ὁ ἅγιος ὁ ἐν Ἰεροσόλυμα αὐδοκέω γάρ καί ὀφειλέτης ⸂εἰμί αὐτῶν⸃ · εἰ γάρ ὁ πνευματικός αὐτός κοινωνέω ὁ ἔθνος ὀφείλω καί ἐν ὁ σαρκικός λειτουργέω αὐτός οὗτος οὖν ἐπιτελέω καί σφραγίζω αὐτός ὁ καρπός οὗτος ἀπέρχομαι διὰ ὑμεῖς ⸀εἰς σπανία ·
Ro,137,οἶδα δέ ὅτι ἔρχομαι πρός ὑμεῖς ἐν πλήρωμα ⸀εὐλογία χριστός ἔρχομαι παρακαλέω δέ ὑμεῖς ἀδελφός διά ὁ κύριος ἡμεῖς ἰησοῦς χριστός καί διά ὁ ἀγάπη ὁ πνεῦμα συναγωνίζομαι ἐγώ ἐν ὁ προσευχή ὑπέρ ἐγώ πρός ὁ θεός ἵνα ἐρύω ἀπό ὁ ἀπειθέω ἐν ὁ ἰουδαία ⸀καί ὁ διακονία ἐγώ ὁ
Ro,138,εἰς Ἰεροσόλυμα εὐπρόσδεκτος ⸂τοῖς ἅγιος γίγνομαι⸃ ἵνα ἐν χαρά ⸀ἐλθὼν πρός ὑμεῖς διά θέλημα ⸀θεός συναναπαύομαι σύ ὁ δέ θεός ὁ εἰρήνη μετά πᾶς ὑμεῖς · ἀμήν συνίστημι δέ σύ φοίβη ὁ ἀδελφή ἡμεῖς εἰμί ⸀καί διάκονος ὁ ἐκκλησία ὁ ἐν Κεγχρεαί ἵνα ⸂αὐτός προσδέξησθε⸃ ἐν κύριος ἀξίως ὁ ἅγιος
Ro,139,καί παρίστημι αὐτός ἐν ὅς ἄν ὑμεῖς χρῄζω πρᾶγμα καί γάρ αὐτός προστάτις πολύς γίγνομαι καί ⸂ἐγώ αὐτοῦ⸃. ἀσπάζομαι πρίσκα καί ἀκύλας ὁ συνεργός ἐγώ ἐν χριστός ἰησοῦς ὅστις ὑπέρ ὁ ψυχή ἐγώ ὁ ἑαυτοῦ τράχηλος ὑποτίθημι ὅς οὐ ἐγώ μόνος εὐχαριστέω ἀλλά καί πᾶς ὁ ἐκκλησία ὁ ἔθνος καί
Ro,140,ὁ κατά οἶκος αὐτός ἐκκλησία ἀσπάζομαι Ἐπαίνετος ὁ ἀγαπητός ἐγώ ὅς εἰμί ἀπαρχή ὁ ⸀Ἀσία εἰς χριστός ἀσπάζομαι ⸀Μαριά ὅστις πολύς κοπιάω εἰς ⸀ὑμεῖς ἀσπάζομαι ἀνδρόνικος καί ⸀Ἰουνίας ὁ συγγενής ἐγώ καί συναιχμάλωτος ἐγώ ὅστις εἰμί ἐπίσημος ἐν ὁ ἀπόστολος ὁ καί πρό ἐγώ ⸀γίγνομαι ἐν χριστός ἀσπάζομαι ⸀Ἀμπλιᾶτος ὁ
Ro,141,ἀγαπητός ἐγώ ἐν κύριος ἀσπάζομαι οὐρβανός ὁ συνεργός ἡμεῖς ἐν χριστός καί στάχυς ὁ ἀγαπητός ἐγώ ἀσπάζομαι ἀπελλῆς ὁ δόκιμος ἐν χριστός ἀσπάζομαι ὁ ἐκ ὁ ἀριστόβουλος ἀσπάζομαι ἡρῳδίων ὁ ⸀συγγενῆ ἐγώ ἀσπάζομαι ὁ ἐκ ὁ νάρκισσος ὁ εἰμί ἐν κύριος ἀσπάζομαι τρύφαινα καί τρυφῶσα ὁ κοπιάω ἐν κύριος ἀσπάζομαι
Ro,142,περσίς ὁ ἀγαπητός ὅστις πολύς κοπιάω ἐν κύριος ἀσπάζομαι ῥοῦφος ὁ ἐκλεκτός ἐν κύριος καί ὁ μήτηρ αὐτός καί ἐγώ ἀσπάζομαι Ἀσύγκριτος φλέγων ⸂Ἑρμῆς πατροβᾶς Ἑρμᾶν⸃ καί ὁ σύν αὐτός ἀδελφός ἀσπάζομαι φιλόλογος καί ἰουλία νηρεύς καί ὁ ἀδελφή αὐτός καί ὀλυμπᾶς καί ὁ σύν αὐτός πᾶς ἅγιος ἀσπάζομαι ἀλλήλων
